"Numero";"Nimi";"Pullokoko";"Hinta";"Litrahinta";"Tyyppi";"Luonnehdinta";"Pakkaustyyppi";"ProsAlkohol";"EurPerLAlkohol"
"153017";"Islay Mist 12 Years Old";"0.7";"36.99";"52.7";"viskit";"Täyteläinen,  kullanruskea,  savuinen,  kypsän aprikoosinen,  kermatoffeinen,  hennon pähkinäinen,  mausteinen,  tamminen";"pullo";"40.0";"132.11"
"162697";"Islay Mist Original";"0.7";"27.99";"39.84";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  savuinen,  aprikoosinen,  kevyen banaaninen,  viljainen,  hennon turpeinen";"pullo";"40.0";"99.96"
"196023";"J&B muovipullo";"0.2";"10.98";"54.9";"viskit";"Keskitäyteläinen,  kullankeltainen,  viljainen,  hedelmäinen,  hunajainen,  kevyen vaniljainen,  hennon kermatoffeinen";"muovipullo";"40.0";"137.25"
"001447";"Johnnie Walker Black Label 12 Year Old";"0.7";"43.97";"62.67";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  miedon savuinen,  hedelmäinen,  maltainen,  hennon tervainen,  tasapainoinen";"pullo";"40.0";"157.04"
"188927";"Johnnie Walker Blenders'' Batch Red Rye Finish";"0.7";"29.72";"42.31";"viskit";"Keskitäyteläinen,  kullankeltainen,  hedelmäinen,  hennon sitruksinen,  kevyen kermatoffeinen,  mausteinen";"pullo";"40.0";"106.14"
"001289";"Johnnie Walker Blue Label";"0.7";"219.99";"314.13";"viskit";"Keskitäyteläinen,  kullanruskea,  miedon savuinen,  mausteinen,  aromikas";"pullo";"40.0";"785.68"
"149817";"Johnnie Walker Green Label 15 Year Old Blended Malt";"0.7";"59.31";"84.59";"viskit";"Täyteläinen,  kullankeltainen,  hennon savuinen,  maltainen,  kuivahedelmäinen,  kaakaoinen,  pähkinäinen,  kevyen viikunainen,  vaniljainen";"pullo";"43.0";"197.04"
"001437";"Johnnie Walker Red Label";"0.7";"29.48";"41.97";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  miedon savuinen,  hedelmäinen,  tervainen";"pullo";"40.0";"105.29"
"001436";"Johnnie Walker Red Label";"0.35";"15.98";"45.37";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  miedon savuinen,  hedelmäinen,  tervainen";"pullo";"40.0";"114.14"
"001435";"Johnnie Walker Red Label muovipullo";"0.05";"3.35";"67.0";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  miedon savuinen,  hedelmäinen,  tervainen";"muovipullo";"40.0";"167.5"
"134257";"Jura 12 Year Old Single Malt";"0.7";"49.99";"71.27";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  kuivahedelmäinen,  kermatoffeinen,  mineraalinen,  kevyen suolaheinäinen,  pähkinäinen,  tamminen";"pullo";"40.0";"178.54"
"911031";"Jura 18 Year Old Single Malt";"0.7";"109.98";"157.11";"viskit";"Erittäin täyteläinen,  mahonginruskea,  hennon savuinen,  maltainen,  kuivahedelmäinen,  tummasuklainen,  kermatoffeinen,  pähkinäinen,  hennon turpeinen";"pullo";"44.0";"357.08"
"925688";"Jura Seven Wood Single Malt";"0.7";"75.98";"108.54";"viskit";"Täyteläinen,  mahonginruskea,  hennon savuinen,  persikkainen,  maitosuklainen,  karamellinen";"pullo";"42.0";"258.44"
"169987";"Jura Tastival 2016 Single Malt";"0.7";"148.00";"211.43";"viskit";"Täyteläinen,  meripihkankeltainen,  miedon savuinen,  kypsän omenainen,  aprikoosinen,  vaahterasiirappinen,  nahkainen,  pähkinäinen,  kevyen vaniljainen,  mausteinen,  runsas,  pitkä";"pullo";"51.0";"414.57"
"909826";"Kilchoman 100% Islay 10th Edition Single Malt";"0.7";"89.98";"128.54";"viskit";"Täyteläinen,  kullankeltainen,  voimakkaan savuinen,  hunajainen,  vaniljainen,  tummasuklainen";"pullo";"50.0";"257.09"
"916271";"Kilchoman 2010 Vintage Single Malt 2010";"0.7";"94.80";"135.43";"viskit";"Keskitäyteläinen,  viljankeltainen,  voimakkaan savuinen,  vaniljainen,  sitruksinen,  mineraalinen";"pullo";"48.0";"282.14"
"929292";"Kilchoman Am Burach Single Malt";"0.7";"98.82";"141.17";"viskit";"Täyteläinen,  kinuskinruskea,  savuinen,  kuivahedelmäinen,  mausteinen";"pullo";"46.0";"306.89"
"939123";"Kilchoman Finland Small Batch No. 2 Single Malt";"0.7";"84.75";"121.07";"viskit";"Täyteläinen,  kullanruskea,  savuinen,  kuivahedelmäinen,  vaniljainen";"pullo";"49.4";"245.08"
"934058";"Kilchoman Fino Sherry Cask Matured 2020 Edition Single Malt";"0.7";"89.98";"128.54";"viskit";"Keskitäyteläinen,  ruskeankeltainen,  savuinen,  kuivahedelmäinen,  viheromenainen,  paahteinen";"pullo";"46.0";"279.44"
"928506";"Kilchoman Machir Bay Cask Strength Single Malt";"0.7";"74.75";"106.79";"viskit";"Keskitäyteläinen,  ruskeankeltainen,  savuinen,  mausteinen,  sitruksinen,  sikarilaatikkoinen";"pullo";"58.6";"182.23"
"951727";"Kilchoman Machir Bay Single Malt";"0.7";"69.80";"99.71";"viskit";"Täyteläinen,  kullankeltainen,  voimakkaan savuinen,  hedelmäinen,  vaniljainen,  toffeinen";"pullo";"46.0";"216.77"
"135097";"Kilchoman Sanaig";"0.7";"71.98";"102.83";"viskit";"Täyteläinen,  meripihkankeltainen,  savuinen,  turpeinen,  luumuinen,  ruusunmarjainen,  toffeinen,  kevyen suolaheinäinen,  hennon vaniljainen,  vivahteikas";"pullo";"46.0";"223.54"
"163297";"Kolme Leijonaa Savu muovipullo";"0.7";"23.28";"32.97";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  kuivahedelmäinen,  viljainen,  tervainen,  turpeinen,  kevyen mineraalinen";"muovipullo";"40.0";"83.14"
"112096";"Kolme Leijonaa muovipullo";"0.5";"17.98";"35.56";"viskit";"Keskitäyteläinen,  kullankeltainen,  miedon savuinen,  makean viljainen,  turpeinen,  mausteinen";"muovipullo";"40.0";"89.9"
"112074";"Kolme Leijonaa muovipullo";"0.35";"12.98";"36.8";"viskit";"Keskitäyteläinen,  kullankeltainen,  miedon savuinen,  makean viljainen,  turpeinen,  mausteinen";"muovipullo";"40.0";"92.71"
"112097";"Kolme Leijonaa muovipullo";"0.7";"23.28";"32.97";"viskit";"Keskitäyteläinen,  kullankeltainen,  miedon savuinen,  makean viljainen,  turpeinen,  mausteinen";"muovipullo";"40.0";"83.14"
"117336";"Label 5";"0.5";"16.79";"33.38";"viskit";"Keskitäyteläinen,  oljenkeltainen,  viljainen,  maltainen,  kevyen hedelmäinen,  vaniljainen,  hennon paahteinen";"pullo";"40.0";"83.95"
"117333";"Label 5";"0.2";"7.59";"37.45";"viskit";"Keskitäyteläinen,  oljenkeltainen,  viljainen,  maltainen,  kevyen hedelmäinen,  vaniljainen,  hennon paahteinen";"pullo";"40.0";"94.87"
"117338";"Label 5";"1.5";"47.98";"31.99";"viskit";"Keskitäyteläinen,  oljenkeltainen,  viljainen,  maltainen,  kevyen hedelmäinen,  vaniljainen,  hennon paahteinen";"pullo";"40.0";"79.97"
"906547";"Label 5 Blended Scotch Whisky";"0.7";"22.89";"32.56";"viskit";"Keskitäyteläinen,  kullankeltainen,  miedon savuinen,  viljainen,  mausteinen,  hedelmäinen";"pullo";"40.0";"81.75"
"158297";"Label 5 Bourbon Barrel Single Grain";"0.7";"24.49";"34.84";"viskit";"Keskitäyteläinen,  kullanruskea,  hennon savuinen,  kookoksinen,  aprikoosinen,  hedelmäinen,  kevyen maitosuklainen,  hennon banaaninen";"pullo";"40.0";"87.46"
"920176";"Label 5 muovipullo";"0.5";"16.38";"32.76";"viskit";"Keskitäyteläinen,  kullankeltainen,  miedon savuinen,  mausteinen,  hedelmäinen";"muovipullo";"40.0";"81.9"
"945356";"Lagavulin 12 Year Old Special Release 2019 Single Malt 2019";"0.7";"149.98";"214.26";"viskit";"Täyteläinen,  vaaleankeltainen,  savuinen,  yrttinen,  öljyinen,  sitruksinen";"pullo";"56.5";"379.22"
"119707";"Lagavulin 16 Year Old Single Malt";"0.7";"88.99";"126.99";"viskit";"Täyteläinen,  meripihkanruskea,  voimakkaan savuinen,  turpeinen,  kuivahedelmäinen,  mineraalinen,  kevyen talinen,  roteva";"pullo";"43.0";"295.65"
"001465";"Laphroaig 10 Year Old Single Malt";"0.7";"54.99";"78.41";"viskit";"Täyteläinen,  kullanruskea,  voimakkaan savuinen,  kuivahedelmäinen,  turpeinen,  tervainen,  talinen,  kevyen yrttinen";"pullo";"40.0";"196.39"
"104887";"Laphroaig Lore Single Malt";"0.7";"99.99";"142.7";"viskit";"Täyteläinen,  meripihkankeltainen,  savuinen,  mineraalinen,  merisuolainen,  kevyen turpeinen,  hennon viheromenainen";"pullo";"48.0";"297.59"
"133727";"Laphroaig Quarter Cask Single Malt";"0.7";"60.75";"86.64";"viskit";"Täyteläinen,  kullankeltainen,  voimakkaan savuinen,  roteva,  hedelmäinen,  turpeinen,  tervainen";"pullo";"48.0";"180.8"
"909847";"Laphroaig Triple Wood Single Malt";"0.7";"69.98";"99.83";"viskit";"Täyteläinen,  kullanruskea,  voimakkaan savuinen,  hedelmäinen,  tamminen";"pullo";"48.0";"208.27"
"001403";"Lauder''s";"0.7";"25.50";"36.29";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  viljainen,  kevyen mausteinen";"pullo";"40.0";"91.07"
"190511";"Ledaig 10 Year Old Single Malt";"0.05";"4.99";"99.8";"viskit";"Täyteläinen,  keltainen,  savuinen,  kuivatun aprikoosinen,  turpeinen,  mausteinen,  yrttinen";"pullo";"46.3";"215.55"
"182277";"Ledaig 10 Year Old Single Malt";"0.7";"54.98";"78.4";"viskit";"Täyteläinen,  sitruunankeltainen,  savuinen,  kuivatun aprikoosinen,  toffeinen,  maltainen,  kevyen turpeinen,  hennon mineraalinen";"pullo";"46.3";"169.64"
"170547";"Loch Lomond 18 Year Old Single Malt";"0.7";"80.99";"115.7";"viskit";"Täyteläinen,  kuparinkeltainen,  hennon savuinen,  maltainen,  keltaluumuinen,  kevyen kookoksinen,  mausteinen,  tamminen";"pullo";"46.0";"251.52"
"001357";"Long John";"0.7";"21.48";"30.54";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  miedon savuinen,  makean hedelmäinen,  hennon tervainen,  mausteinen";"pullo";"40.0";"76.71"
"148277";"Longmorn 16 Years Old Single Malt";"0.7";"98.98";"141.4";"viskit";"Täyteläinen,  meripihkankeltainen,  kuivatun aprikoosinen,  päärynäinen,  kaakaoinen,  mineraalinen,  pitkä";"pullo";"48.0";"294.58"
"929513";"Longmorn 18 Year Old Single Malt";"0.7";"118.99";"169.99";"viskit";"Erittäin täyteläinen,  meripihkankeltainen,  kermatoffeinen,  aprikoosinen,  tamminen";"pullo";"48.0";"354.14"
"001327";"Mackinlay''s Original";"0.7";"26.98";"38.4";"viskit";"Keskitäyteläinen,  kullanruskea,  miedon savuinen,  kevyen turpeinen,  makean hedelmäinen,  viljainen,  mausteinen";"pullo";"40.0";"96.36"
"902445";"Miltonduff 15 Year Old Single Malt";"0.7";"39.99";"56.99";"viskit";"Täyteläinen,  kuparinkeltainen,  hedelmäinen,  aprikoosinen,  kookoksinen,  mausteinen,  hennon turpeinen";"pullo";"40.0";"142.82"
"947337";"Monkey Shoulder Blended Malt";"0.7";"39.99";"57.13";"viskit";"Keskitäyteläinen,  meripihkanruskea,  hedelmäinen,  mausteinen";"pullo";"40.0";"142.82"
"900856";"Mortlach Rare Old Single Malt";"0.5";"90.84";"181.68";"viskit";"Keskitäyteläinen,  kullankeltainen,  hedelmäinen,  mausteinen";"pullo";"43.4";"418.62"
"171477";"Mossburn Glen Spey 2008 Single Malt";"0.7";"79.99";"114.13";"viskit";"Keskitäyteläinen,  vaaleankeltainen,  maltainen,  hedelmäinen,  omenainen,  kevyen teemäinen,  hennon eukalyptuksinen";"pullo";"55.9";"204.42"
"176447";"Mossburn Glentauchers 2008 Single Malt";"0.7";"69.90";"99.86";"viskit";"Keskitäyteläinen,  kullankeltainen,  maltainen,  kypsän hedelmäinen,  kermatoffeinen,  vaniljainen,  mausteinen";"pullo";"46.0";"217.08"
"107447";"Mossburn North British 2003 Single Grain";"0.7";"66.95";"95.5";"viskit";"Keskitäyteläinen,  kellertävä,  viljainen,  havuinen,  kevyen aprikoosinen,  kermainen,  pippurinen";"pullo";"46.0";"207.92"
"150187";"Mossburn Speyside Blended Malt";"0.7";"39.99";"56.99";"viskit";"Täyteläinen,  kullankeltainen,  kuivahedelmäinen,  aprikoosinen,  mausteinen,  tamminen,  kermatoffeinen,  kevyen maitosuklainen,  hennon pähkinäinen";"pullo";"46.0";"124.19"
"111947";"Naked Grouse Blended Malt";"0.7";"36.99";"52.7";"viskit";"Täyteläinen,  kuparinruskea,  hennon savuinen,  kuivahedelmäinen,  aprikoosinen,  kevyen kermatoffeinen,  hennon pippurinen";"pullo";"40.0";"132.11"
"906087";"Oban 14 Year Old Single Malt";"0.7";"77.50";"110.71";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  mausteinen,  hunajainen";"pullo";"43.0";"257.48"
"930215";"Octomore 08.1 Single Malt";"0.7";"156.99";"224.27";"viskit";"Erittäin täyteläinen,  vaaleankeltainen,  voimakkaan savuinen,  pippurinen,  turpeinen,  suklainen";"pullo";"59.3";"378.2"
"951702";"Octomore 10 Year Old Single Malt";"0.7";"189.98";"271.4";"viskit";"Erittäin täyteläinen,  kullanruskea,  voimakkaan savuinen,  maltainen,  turpeinen,  mineraalinen";"pullo";"57.3";"473.65"
"907552";"Octomore 10.1 Single Malt";"0.7";"162.90";"232.71";"viskit";"Erittäin täyteläinen,  kullankeltainen,  voimakkaan savuinen,  vaniljainen,  karamellinen,  omenainen";"pullo";"59.8";"389.15"
"900384";"Octomore 10.4 Single Malt";"0.7";"204.99";"292.84";"viskit";"Erittäin täyteläinen,  keltaruskea,  savuinen,  suklainen,  nahkainen";"pullo";"63.5";"461.17"
"135557";"Octomore 11.1 Single Malt";"0.7";"162.90";"232.71";"viskit";"Keskitäyteläinen,  keltainen,  voimakkaan savuinen,  maltainen,  sitruksinen,  runsaan turpeinen,  yrttinen";"pullo";"59.4";"391.77"
"183354";"Old Pulteney 12 Year Old Single Malt";"0.35";"26.39";"75.11";"viskit";"Täyteläinen,  oljenkeltainen,  maltainen,  kuivahedelmäinen,  hasselpähkinäinen,  hennon suolaheinäinen,  pitkä";"pullo";"40.0";"188.5"
"922227";"Old Pulteney 12 Year Old Single Malt";"0.7";"50.69";"72.27";"viskit";"Täyteläinen,  kuparinpunainen,  hennon savuinen,  aromikas,  hedelmäinen,  toffeinen";"pullo";"40.0";"181.04"
"955223";"Old Pulteney Huddart Single Malt";"0.7";"58.79";"83.99";"viskit";"Täyteläinen,  kullankeltainen,  miedon savuinen,  aromikas,  kermatoffeinen,  tamminen";"pullo";"46.0";"182.58"
"162227";"Port Charlotte 10 Year Old Single Malt";"0.7";"77.98";"111.26";"viskit";"Täyteläinen,  keltainen,  voimakkaan savuinen,  turpeinen,  kypsän hedelmäinen,  hunajainen,  mineraalinen,  hennon suolaheinäinen,  tasapainoinen";"pullo";"50.0";"222.8"
"935187";"Royal Salute 21 Year Old Signature Blend";"0.7";"142.59";"203.7";"viskit";"Täyteläinen,  meripihkankeltainen,  hedelmäinen,  mausteinen,  aromikas";"pullo";"40.0";"509.25"
"931933";"Royal Salute 38yo Stone of Destiny";"0.5";"699.98";"1399.96";"viskit";"Täyteläinen,  meripihkanruskea,  hennon savuinen,  kuivahedelmäinen,  mausteinen,  tasapainoinen";"pullo";"40.0";"3499.9"
"941936";"Scallywag";"0.7";"59.99";"85.7";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  kuivahedelmäinen,  appelsiininen,  hedelmäkakkuinen";"pullo";"46.0";"186.3"
"916631";"Scapa Glansa The Orcadian Single Malt";"0.7";"68.49";"97.84";"viskit";"Täyteläinen,  kuparinpunainen,  savuinen,  hedelmäinen,  paahteinen";"pullo";"40.0";"244.61"
"167207";"Scapa Skiren The Orcadian Single Malt";"0.7";"60.59";"86.41";"viskit";"Keskitäyteläinen,  kullanruskea,  omenainen,  appelsiininkuorinen,  hennon vaniljainen";"pullo";"40.0";"216.39"
"915741";"Scarabus Single Malt";"0.7";"65.60";"93.71";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  maltainen,  hedelmäinen";"pullo";"46.0";"203.73"
"159028";"Scottish Leader";"1.0";"32.98";"32.88";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  viljainen,  hedelmäinen,  kevyen hunajainen";"pullo";"40.0";"82.45"
"128626";"Scottish Leader muovipullo";"0.5";"17.39";"34.78";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  viljainen,  hedelmäinen,  kevyen hunajainen";"muovipullo";"40.0";"86.95"
"959233";"Sir Edward''s Beer Reserve";"0.7";"22.99";"32.7";"viskit";"Keskitäyteläinen,  keltaruskea,  hennon savuinen,  maltainen,  mausteinen,  tasapainoinen";"pullo";"40.0";"82.11"
"934087";"Sir Edward''s Smoky";"0.7";"22.99";"32.7";"viskit";"Keskitäyteläinen,  kullankeltainen,  miedon savuinen,  viljainen,  omenainen,  hennon pomeranssinen,  vaniljainen";"pullo";"40.0";"82.11"
"931948";"Smokehead High Voltage Single Malt";"0.7";"74.99";"107.13";"viskit";"Täyteläinen,  kuparinpunainen,  savuinen,  mausteinen,  keksinen";"pullo";"58.0";"184.7"
"949361";"Smokehead Sherry Bomb Islay Single Malt";"0.7";"79.99";"114.27";"viskit";"Täyteläinen,  kullanruskea,  voimakkaan savuinen,  banaaninen,  turpeinen,  yrttinen";"pullo";"48.0";"238.07"
"953211";"Smokehead Single Malt";"0.7";"54.99";"78.56";"viskit";"Keskitäyteläinen,  meripihkanruskea,  savuinen,  keltaluumuinen,  turpeinen,  kevyen pippurinen,  puinen";"pullo";"43.0";"182.69"
"926844";"Smoky Scot Islay Single Malt";"0.7";"49.99";"71.27";"viskit";"Täyteläinen,  vaaleankeltainen,  savuinen,  tasapainoinen,  mausteinen";"pullo";"46.0";"155.25"
"001411";"Speyburn 10 Year Old Single Malt";"0.7";"46.89";"66.84";"viskit";"Keskitäyteläinen,  kullankeltainen,  pehmeän aprikoosinen,  mausteinen,  hienostunut";"pullo";"40.0";"167.46"
"908327";"Speyburn Bradan Orach Single Malt";"0.7";"41.98";"59.97";"viskit";"Kevyt,  kullankeltainen,  omenainen,  hunajainen,  sitruksinen";"pullo";"40.0";"149.93"
"114263";"Talisker 10 Year Old Single Malt";"0.2";"19.44";"96.7";"viskit";"Täyteläinen,  meripihkankeltainen,  savuinen,  pippurinen,  makean hedelmäinen,  turpeinen,  lääkeyrttinen,  ryhdikäs";"pullo";"45.8";"212.23"
"001426";"Talisker 10 Year Old Single Malt";"0.7";"53.99";"76.99";"viskit";"Täyteläinen,  meripihkankeltainen,  savuinen,  pippurinen,  makean hedelmäinen,  turpeinen,  lääkeyrttinen,  ryhdikäs";"pullo";"45.8";"168.4"
"175817";"Talisker Storm Single Malt";"0.7";"49.99";"71.27";"viskit";"Täyteläinen,  meripihkankeltainen,  savuinen,  turpeinen,  keltaluumuinen,  appelsiininen,  kaakaopapuinen,  mineraalinen,  kevyen suolaheinäinen";"pullo";"45.8";"155.93"
"943366";"Talisker The Distiller''s Edition 2017 Single Malt 2017";"0.7";"86.82";"124.03";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  kuivahedelmäinen,  appelsiininen,  mausteinen";"pullo";"45.8";"270.8"
"921008";"Tamdhu 12 Year Old Single Malt";"0.7";"69.79";"99.7";"viskit";"Täyteläinen,  kuparinruskea,  hedelmäinen,  mausteinen,  tasapainoinen";"pullo";"43.0";"231.86"
"001407";"Teacher''s Highland Cream";"0.7";"25.50";"36.29";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  viljainen,  muroinen,  hedelmäinen,  taatelinen,  hennon vaniljainen,  kevyen havuinen";"pullo";"40.0";"91.07"
"142713";"That Boutique-y Whisky Company Williamson 6 Year Old Single Malt";"0.2";"40.17";"200.85";"viskit";"Täyteläinen,  kullankeltainen,  voimakkaan savuinen,  makean hedelmäinen,  turpeinen,  hennon mineraalinen,  pitkä";"pullo";"46.0";"436.63"
"135437";"The Ardmore Legacy Single Malt";"0.7";"38.50";"54.86";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  sitruksinen,  aprikoosinen,  turpeinen,  maustepippurinen,  tamminen";"pullo";"40.0";"137.5"
"951466";"The Arran Machrie Moor Cask Strength Single Malt";"0.7";"69.73";"99.61";"viskit";"Keskitäyteläinen,  oljenkeltainen,  miedon savuinen,  tasapainoinen,  ananaksinen,  sitruksinen";"pullo";"56.2";"177.25"
"945848";"The Arran Sherry Cask Single Malt";"0.7";"77.77";"111.1";"viskit";"Täyteläinen,  kuparinkeltainen,  viikunainen,  suklainen,  tasapainoinen";"pullo";"55.8";"199.1"
"947145";"The Balvenie 12 Year Old Sweet Toast of American Oak Single Malt";"0.7";"74.99";"107.13";"viskit";"Keskitäyteläinen,  mahonginruskea,  hedelmäinen,  kaakaoinen,  karamellinen";"pullo";"43.0";"249.14"
"117557";"The Balvenie DoubleWood 12 Year Old Single Malt";"0.7";"69.95";"99.79";"viskit";"Täyteläinen,  kullanruskea,  aprikoosimarmeladinen,  kevyen suklainen,  pähkinäinen,  hennon vaniljainen,  tasapainoinen";"pullo";"40.0";"249.82"
"907104";"The Balvenie DoubleWood 17 Year Old Single Malt";"0.7";"99.98";"142.83";"viskit";"Täyteläinen,  mahonginruskea,  lämmin,  mausteinen,  hedelmäinen";"pullo";"43.0";"332.16"
"924288";"The BenRiach 10 Year Old Single Malt";"0.7";"64.98";"92.83";"viskit";"Keskitäyteläinen,  viljankeltainen,  hennon savuinen,  hedelmäinen,  vaniljainen,  maltainen";"pullo";"43.0";"215.88"
"948423";"The BenRiach 10 Year Old Smoky Ten Single Malt";"0.7";"64.98";"92.83";"viskit";"Keskitäyteläinen,  kullankeltainen,  voimakkaan savuinen,  turpeinen,  hedelmäinen,  omenainen";"pullo";"46.0";"201.8"
"919453";"The BenRiach 12 Year Old Smoky Twelve Single Malt";"0.7";"69.99";"99.99";"viskit";"Täyteläinen,  kullanruskea,  voimakkaan savuinen,  tummasuklainen,  hedelmäinen,  turpeinen";"pullo";"46.0";"217.36"
"954724";"The BenRiach Sherry Wood Matured 12 Year Old Single Malt";"0.7";"71.98";"102.83";"viskit";"Keskitäyteläinen,  kullanruskea,  hedelmäinen,  mausteinen,  tummasuklainen";"pullo";"46.0";"223.54"
"942635";"The Big Smoke Blended Malt";"0.7";"59.95";"85.64";"viskit";"Keskitäyteläinen,  vaaleankeltainen,  savuinen,  turpeinen,  hedelmäinen";"pullo";"46.0";"186.18"
"001297";"The Claymore";"0.7";"21.98";"31.26";"viskit";"Täyteläinen,  meripihkankeltainen,  hennon savuinen,  viljainen,  kevyen pähkinäinen";"pullo";"40.0";"78.5"
"193037";"The Dalmore 12 Year Old Single Malt";"0.7";"64.99";"92.7";"viskit";"Täyteläinen,  meripihkanruskea,  kuivahedelmäinen,  kevyen sitruksinen,  pähkinäinen,  kaakaoinen,  mausteinen,  vaniljainen";"pullo";"40.0";"232.11"
